"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"Greene County, NY"	"36039"	"2021 "	"2021"	25	48499	51.5
	"New York"	"36"	"Herkimer County, NY"	"36043"	"2021 "	"2021"	10	59937	Unreliable
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2021 "	"2021"	27	116295	23.2
	"New York"	"36"	"Kings County, NY"	"36047"	"2021 "	"2021"	630	2641052	23.9
	"New York"	"36"	"Madison County, NY"	"36053"	"2021 "	"2021"	19	67658	Unreliable
	"New York"	"36"	"Monroe County, NY"	"36055"	"2021 "	"2021"	196	755160	26.0
	"New York"	"36"	"Montgomery County, NY"	"36057"	"2021 "	"2021"	13	49558	Unreliable
	"New York"	"36"	"Nassau County, NY"	"36059"	"2021 "	"2021"	278	1390907	20.0
	"New York"	"36"	"New York County, NY"	"36061"	"2021 "	"2021"	494	1576876	31.3
	"New York"	"36"	"Niagara County, NY"	"36063"	"2021 "	"2021"	88	211653	41.6
	"New York"	"36"	"Oneida County, NY"	"36065"	"2021 "	"2021"	82	230274	35.6
	"New York"	"36"	"Onondaga County, NY"	"36067"	"2021 "	"2021"	195	473236	41.2
	"New York"	"36"	"Ontario County, NY"	"36069"	"2021 "	"2021"	21	112508	18.7
	"New York"	"36"	"Orange County, NY"	"36071"	"2021 "	"2021"	147	404525	36.3
	"New York"	"36"	"Oswego County, NY"	"36075"	"2021 "	"2021"	43	117387	36.6
	"New York"	"36"	"Otsego County, NY"	"36077"	"2021 "	"2021"	18	58123	Unreliable
	"New York"	"36"	"Putnam County, NY"	"36079"	"2021 "	"2021"	23	97936	23.5
	"New York"	"36"	"Queens County, NY"	"36081"	"2021 "	"2021"	431	2331143	18.5
	"New York"	"36"	"Rensselaer County, NY"	"36083"	"2021 "	"2021"	46	160232	28.7
	"New York"	"36"	"Richmond County, NY"	"36085"	"2021 "	"2021"	169	493494	34.2
	"New York"	"36"	"Rockland County, NY"	"36087"	"2021 "	"2021"	75	339227	22.1
	"New York"	"36"	"St. Lawrence County, NY"	"36089"	"2021 "	"2021"	25	108051	23.1
	"New York"	"36"	"Saratoga County, NY"	"36091"	"2021 "	"2021"	40	237359	16.9
	"New York"	"36"	"Schenectady County, NY"	"36093"	"2021 "	"2021"	52	158089	32.9
	"New York"	"36"	"Schoharie County, NY"	"36095"	"2021 "	"2021"	10	29863	Unreliable
	"New York"	"36"	"Steuben County, NY"	"36101"	"2021 "	"2021"	23	92948	24.7
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2021 "	"2021"	545	1526344	35.7
	"New York"	"36"	"Sullivan County, NY"	"36105"	"2021 "	"2021"	42	79806	52.6
	"New York"	"36"	"Tompkins County, NY"	"36109"	"2021 "	"2021"	24	105162	22.8
	"New York"	"36"	"Ulster County, NY"	"36111"	"2021 "	"2021"	75	182951	41.0
	"New York"	"36"	"Warren County, NY"	"36113"	"2021 "	"2021"	12	65618	Unreliable
	"New York"	"36"	"Washington County, NY"	"36115"	"2021 "	"2021"	10	60956	Unreliable
	"New York"	"36"	"Wayne County, NY"	"36117"	"2021 "	"2021"	19	90923	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2021 "	"2021"	192	997895	19.2
	"Pennsylvania"	"42"	"Adams County, PA"	"42001"	"2021 "	"2021"	26	104127	25.0
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2021 "	"2021"	667	1238090	53.9
	"Pennsylvania"	"42"	"Armstrong County, PA"	"42005"	"2021 "	"2021"	38	65093	58.4
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2021 "	"2021"	71	166624	42.6
	"Pennsylvania"	"42"	"Bedford County, PA"	"42009"	"2021 "	"2021"	23	47461	48.5
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2021 "	"2021"	136	429342	31.7
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2021 "	"2021"	43	121767	35.3
	"Pennsylvania"	"42"	"Bradford County, PA"	"42015"	"2021 "	"2021"	13	59892	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2021 "	"2021"	207	646098	32.0
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2021 "	"2021"	68	194273	35.0
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2021 "	"2021"	91	132167	68.9
	"Pennsylvania"	"42"	"Carbon County, PA"	"42025"	"2021 "	"2021"	48	65412	73.4
	"Pennsylvania"	"42"	"Centre County, PA"	"42027"	"2021 "	"2021"	12	157527	Unreliable
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2021 "	"2021"	119	538649	22.1
	"Pennsylvania"	"42"	"Clearfield County, PA"	"42033"	"2021 "	"2021"	35	80082	43.7
	"Pennsylvania"	"42"	"Clinton County, PA"	"42035"	"2021 "	"2021"	12	37465	Unreliable
	"Pennsylvania"	"42"	"Columbia County, PA"	"42037"	"2021 "	"2021"	27	64872	41.6
	"Pennsylvania"	"42"	"Crawford County, PA"	"42039"	"2021 "	"2021"	43	83351	51.6
	"Pennsylvania"	"42"	"Cumberland County, PA"	"42041"	"2021 "	"2021"	45	262919	17.1
	"Pennsylvania"	"42"	"Dauphin County, PA"	"42043"	"2021 "	"2021"	93	287400	32.4
	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"2021 "	"2021"	208	573849	36.2
	"Pennsylvania"	"42"	"Elk County, PA"	"42047"	"2021 "	"2021"	16	30783	Unreliable
	"Pennsylvania"	"42"	"Erie County, PA"	"42049"	"2021 "	"2021"	93	269011	34.6
	"Pennsylvania"	"42"	"Fayette County, PA"	"42051"	"2021 "	"2021"	95	126931	74.8
	"Pennsylvania"	"42"	"Franklin County, PA"	"42055"	"2021 "	"2021"	36	156289	23.0
	"Pennsylvania"	"42"	"Greene County, PA"	"42059"	"2021 "	"2021"	20	35369	56.5
	"Pennsylvania"	"42"	"Huntingdon County, PA"	"42061"	"2021 "	"2021"	10	43889	Unreliable
	"Pennsylvania"	"42"	"Indiana County, PA"	"42063"	"2021 "	"2021"	45	82886	54.3
	"Pennsylvania"	"42"	"Lackawanna County, PA"	"42069"	"2021 "	"2021"	99	215663	45.9
	"Pennsylvania"	"42"	"Lancaster County, PA"	"42071"	"2021 "	"2021"	152	553652	27.5
	"Pennsylvania"	"42"	"Lawrence County, PA"	"42073"	"2021 "	"2021"	54	85497	63.2
	"Pennsylvania"	"42"	"Lebanon County, PA"	"42075"	"2021 "	"2021"	35	143493	24.4
	"Pennsylvania"	"42"	"Lehigh County, PA"	"42077"	"2021 "	"2021"	147	375539	39.1
	"Pennsylvania"	"42"	"Luzerne County, PA"	"42079"	"2021 "	"2021"	212	326053	65.0
	"Pennsylvania"	"42"	"Lycoming County, PA"	"42081"	"2021 "	"2021"	26	113605	22.9
	"Pennsylvania"	"42"	"Mc Kean County, PA"	"42083"	"2021 "	"2021"	13	39941	Unreliable
	"Pennsylvania"	"42"	"Mercer County, PA"	"42085"	"2021 "	"2021"	66	109972	60.0
	"Pennsylvania"	"42"	"Mifflin County, PA"	"42087"	"2021 "	"2021"	19	46136	Unreliable
	"Pennsylvania"	"42"	"Monroe County, PA"	"42089"	"2021 "	"2021"	66	169273	39.0
	"Pennsylvania"	"42"	"Montgomery County, PA"	"42091"	"2021 "	"2021"	199	860578	23.1
	"Pennsylvania"	"42"	"Northampton County, PA"	"42095"	"2021 "	"2021"	117	313628	37.3
	"Pennsylvania"	"42"	"Northumberland County, PA"	"42097"	"2021 "	"2021"	36	91266	39.4
	"Pennsylvania"	"42"	"Perry County, PA"	"42099"	"2021 "	"2021"	16	45986	Unreliable
	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"2021 "	"2021"	1174	1576251	74.5
	"Pennsylvania"	"42"	"Pike County, PA"	"42103"	"2021 "	"2021"	24	59952	40.0
	"Pennsylvania"	"42"	"Schuylkill County, PA"	"42107"	"2021 "	"2021"	66	143264	46.1
	"Pennsylvania"	"42"	"Somerset County, PA"	"42111"	"2021 "	"2021"	25	73627	34.0
	"Pennsylvania"	"42"	"Tioga County, PA"	"42117"	"2021 "	"2021"	18	40929	Unreliable
	"Pennsylvania"	"42"	"Venango County, PA"	"42121"	"2021 "	"2021"	15	49938	Unreliable
	"Pennsylvania"	"42"	"Washington County, PA"	"42125"	"2021 "	"2021"	115	209470	54.9
	"Pennsylvania"	"42"	"Wayne County, PA"	"42127"	"2021 "	"2021"	22	51431	42.8
	"Pennsylvania"	"42"	"Westmoreland County, PA"	"42129"	"2021 "	"2021"	174	353057	49.3
	"Pennsylvania"	"42"	"York County, PA"	"42133"	"2021 "	"2021"	150	458696	32.7
	"Texas"	"48"	"Anderson County, TX"	"48001"	"2021 "	"2021"	18	58402	Unreliable
	"Texas"	"48"	"Angelina County, TX"	"48005"	"2021 "	"2021"	26	86506	30.1
	"Texas"	"48"	"Bastrop County, TX"	"48021"	"2021 "	"2021"	13	102058	Unreliable
	"Texas"	"48"	"Bell County, TX"	"48027"	"2021 "	"2021"	64	379617	16.9
	"Texas"	"48"	"Bexar County, TX"	"48029"	"2021 "	"2021"	372	2028236	18.3
	"Texas"	"48"	"Brazoria County, TX"	"48039"	"2021 "	"2021"	76	379689	20.0
	"Texas"	"48"	"Brazos County, TX"	"48041"	"2021 "	"2021"	22	237032	9.3
	"Texas"	"48"	"Cameron County, TX"	"48061"	"2021 "	"2021"	26	423029	6.1
	"Texas"	"48"	"Chambers County, TX"	"48071"	"2021 "	"2021"	16	48865	Unreliable
	"Texas"	"48"	"Collin County, TX"	"48085"	"2021 "	"2021"	116	1109462	10.5
	"Texas"	"48"	"Dallas County, TX"	"48113"	"2021 "	"2021"	564	2586050	21.8
	"Texas"	"48"	"Denton County, TX"	"48121"	"2021 "	"2021"	105	941647	11.2
	"Texas"	"48"	"Ector County, TX"	"48135"	"2021 "	"2021"	36	161091	22.3
	"Texas"	"48"	"Ellis County, TX"	"48139"	"2021 "	"2021"	18	202678	Unreliable
	"Texas"	"48"	"El Paso County, TX"	"48141"	"2021 "	"2021"	151	867947	17.4
	"Texas"	"48"	"Fort Bend County, TX"	"48157"	"2021 "	"2021"	78	858527	9.1
	"Texas"	"48"	"Galveston County, TX"	"48167"	"2021 "	"2021"	85	355062	23.9
	"Texas"	"48"	"Grayson County, TX"	"48181"	"2021 "	"2021"	25	139336	17.9
	"Texas"	"48"	"Gregg County, TX"	"48183"	"2021 "	"2021"	13	124201	Unreliable
	"Texas"	"48"	"Guadalupe County, TX"	"48187"	"2021 "	"2021"	16	177036	Unreliable
	"Texas"	"48"	"Hardin County, TX"	"48199"	"2021 "	"2021"	13	56973	Unreliable
	"Texas"	"48"	"Harris County, TX"	"48201"	"2021 "	"2021"	1071	4728030	22.7
	"Texas"	"48"	"Harrison County, TX"	"48203"	"2021 "	"2021"	12	69150	Unreliable
	"Texas"	"48"	"Hays County, TX"	"48209"	"2021 "	"2021"	40	255397	15.7
	"Texas"	"48"	"Henderson County, TX"	"48213"	"2021 "	"2021"	14	83667	Unreliable
	"Texas"	"48"	"Hidalgo County, TX"	"48215"	"2021 "	"2021"	34	880356	3.9
	"Texas"	"48"	"Hill County, TX"	"48217"	"2021 "	"2021"	15	36471	Unreliable
	"Texas"	"48"	"Jefferson County, TX"	"48245"	"2021 "	"2021"	72	253704	28.4
	"Texas"	"48"	"Johnson County, TX"	"48251"	"2021 "	"2021"	20	187280	10.7
	"Texas"	"48"	"Kaufman County, TX"	"48257"	"2021 "	"2021"	20	157768	12.7
	"Texas"	"48"	"Liberty County, TX"	"48291"	"2021 "	"2021"	27	97621	27.7
	"Texas"	"48"	"Lubbock County, TX"	"48303"	"2021 "	"2021"	46	314451	14.6
	"Texas"	"48"	"McLennan County, TX"	"48309"	"2021 "	"2021"	31	263115	11.8
	"Texas"	"48"	"Midland County, TX"	"48329"	"2021 "	"2021"	25	167969	14.9
	"Texas"	"48"	"Montgomery County, TX"	"48339"	"2021 "	"2021"	129	648886	19.9
	"Texas"	"48"	"Nacogdoches County, TX"	"48347"	"2021 "	"2021"	10	64668	Unreliable
	"Texas"	"48"	"Nueces County, TX"	"48355"	"2021 "	"2021"	99	353079	28.0
	"Texas"	"48"	"Orange County, TX"	"48361"	"2021 "	"2021"	30	84742	35.4
	"Texas"	"48"	"Parker County, TX"	"48367"	"2021 "	"2021"	27	156764	17.2
	"Texas"	"48"	"Polk County, TX"	"48373"	"2021 "	"2021"	16	51899	Unreliable
	"Texas"	"48"	"Potter County, TX"	"48375"	"2021 "	"2021"	24	116547	20.6
	"Texas"	"48"	"Randall County, TX"	"48381"	"2021 "	"2021"	19	143854	Unreliable
	"Texas"	"48"	"Rockwall County, TX"	"48397"	"2021 "	"2021"	15	116381	Unreliable
	"Texas"	"48"	"Smith County, TX"	"48423"	"2021 "	"2021"	22	237186	9.3
	"Texas"	"48"	"Tarrant County, TX"	"48439"	"2021 "	"2021"	405	2126477	19.0
	"Texas"	"48"	"Taylor County, TX"	"48441"	"2021 "	"2021"	30	143326	20.9
	"Texas"	"48"	"Tom Green County, TX"	"48451"	"2021 "	"2021"	12	119411	Unreliable
	"Texas"	"48"	"Travis County, TX"	"48453"	"2021 "	"2021"	269	1305154	20.6
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2021 "	"2021"	13	61275	Unreliable
	"Texas"	"48"	"Webb County, TX"	"48479"	"2021 "	"2021"	31	267945	11.6
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2021 "	"2021"	26	130069	20.0
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2021 "	"2021"	85	643026	13.2
	"Texas"	"48"	"Wise County, TX"	"48497"	"2021 "	"2021"	14	71714	Unreliable
	"Washington"	"53"	"Asotin County, WA"	"53003"	"2021 "	"2021"	11	22397	Unreliable
	"Washington"	"53"	"Benton County, WA"	"53005"	"2021 "	"2021"	38	210025	18.1
	"Washington"	"53"	"Chelan County, WA"	"53007"	"2021 "	"2021"	12	79646	Unreliable
	"Washington"	"53"	"Clallam County, WA"	"53009"	"2021 "	"2021"	38	78209	48.6
	"Washington"	"53"	"Clark County, WA"	"53011"	"2021 "	"2021"	116	511404	22.7
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2021 "	"2021"	31	111524	27.8
	"Washington"	"53"	"Franklin County, WA"	"53021"	"2021 "	"2021"	24	98268	24.4
	"Washington"	"53"	"Grant County, WA"	"53025"	"2021 "	"2021"	28	100297	27.9
	"Washington"	"53"	"Grays Harbor County, WA"	"53027"	"2021 "	"2021"	43	76841	56.0
	"Washington"	"53"	"Island County, WA"	"53029"	"2021 "	"2021"	16	87432	Unreliable
	"Washington"	"53"	"Jefferson County, WA"	"53031"	"2021 "	"2021"	10	33605	Unreliable
	"Washington"	"53"	"King County, WA"	"53033"	"2021 "	"2021"	667	2252305	29.6
	"Washington"	"53"	"Kitsap County, WA"	"53035"	"2021 "	"2021"	53	274314	19.3
	"Washington"	"53"	"Kittitas County, WA"	"53037"	"2021 "	"2021"	15	45499	Unreliable
	"Washington"	"53"	"Lewis County, WA"	"53041"	"2021 "	"2021"	20	84398	23.7
	"Washington"	"53"	"Mason County, WA"	"53045"	"2021 "	"2021"	30	67615	44.4
	"Washington"	"53"	"Okanogan County, WA"	"53047"	"2021 "	"2021"	16	42634	Unreliable
	"Washington"	"53"	"Pierce County, WA"	"53053"	"2021 "	"2021"	341	925708	36.8
	"Washington"	"53"	"Skagit County, WA"	"53057"	"2021 "	"2021"	40	130696	30.6
	"Washington"	"53"	"Snohomish County, WA"	"53061"	"2021 "	"2021"	237	833540	28.4
	"Washington"	"53"	"Spokane County, WA"	"53063"	"2021 "	"2021"	184	546040	33.7
	"Washington"	"53"	"Thurston County, WA"	"53067"	"2021 "	"2021"	92	297977	30.9
	"Washington"	"53"	"Whatcom County, WA"	"53073"	"2021 "	"2021"	43	228831	18.8
	"Washington"	"53"	"Yakima County, WA"	"53077"	"2021 "	"2021"	96	256035	37.5
"---"
"Dataset: Underlying Cause of Death, 2018-2021, Single Race"
"Query Parameters:"
"Title: alldrugdeaths21"
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"States: Arizona (04); California (06); Colorado (08); District of Columbia (11); Florida (12); Georgia (13); Illinois (17);"
"Massachusetts (25); Michigan (26); Nevada (32); New York (36); Pennsylvania (42); Texas (48); Washington (53)"
"Year/Month: 2021"
"Group By: State; County; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Apr 19, 2023 10:30:27 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2021 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"2018-2021, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Apr 19, 2023 10:30:27 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Unreliable."
"4. The population figures for year 2021 are single-race estimates of the July 1 resident population, from the Vintage 2021"
"postcensal series released by the Census Bureau on June 30, 2022. The population figures for year 2020 are single-race estimates"
"of the July 1 resident population, from the Vintage 2020 postcensal series released by the Census Bureau on July 27, 2021. The"
"population figures for year 2019 are single-race estimates of the July 1 resident population, from the Vintage 2019 postcensal"
"series released by the Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the"
"July 1 resident population, from the Vintage 2018 postcensal series released by the Census Bureau on June 20, 2019."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Age"
"Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#ICD-10 Changes."
