,CoC Number,Coc,Year,permanent_housing,homeless,poverty,unemployment_rate,Population,Male,Female,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Two or More Races,Non Hispanic,Hispanic,Drug Deaths,Suicide Deaths
71,CA-601,San Diego City and County,2018,157.84026505161467,257.345648875028,97411.1795919139,3400.0,3332483,50394.915743006044,49605.084256993956,75299.76897106452,5550.155844755997,1320.0067337177713,12558.593697252169,596.1620809468495,4675.312672262694,66151.15515968124,33848.844840318765,14.433682032286436,13.443429418844747
72,CA-601,San Diego City and County,2019,150.69994856564816,243.26977152398516,97251.39988211835,3300.0,3330459,50355.101203768005,49644.89879623199,75080.94229654231,5543.229927166195,1331.1978919422218,12684.617946054883,597.7254186284833,4762.286519665908,65905.90065813751,34094.099341862486,14.502505510501706,12.82105559624064
73,CA-601,San Diego City and County,2020,175.24764983599042,229.20232011083814,96909.00955969928,9500.0,3332427,50408.93618975,49591.06381025001,74839.44884614127,5548.868737409702,1339.8343009464272,12834.429681430382,599.5330130262419,4837.885421045982,65659.38278617957,34340.61721382044,22.806201006053545,12.12329632427057
74,CA-601,San Diego City and County,2021,223.5497793868601,126.07769343857356,96977.11764421259,6500.0,3286069,50667.286657705605,49332.713342294395,74641.31154884453,5571.124647717379,1352.8017823119355,12899.607403252943,603.0305510931146,4932.124066780095,65150.36659303258,34849.63340696741,29.82286738349073,10.86404454684305
75,CA-609,San Bernardino City & County,2007,13.095907704457977,349.6757884765044,98252.17299242495,5500.0,1992989,50222.856222487935,49777.143777512065,80396.98161906563,9443.90561111978,1454.0973382191273,5832.947397100536,387.3077071674756,2484.7603273274467,53132.70670334859,46867.29329665141,3.4621365195693503,8.078318545661817
76,CA-609,San Bernardino City & County,2008,6.0850490345221795,347.5959567343038,98010.38847551565,8100.0,2004914,50225.64558878835,49774.35441121165,80281.34872617979,9434.569263320021,1464.850861433458,5906.986534085751,388.79473134508515,2523.4498836359066,52418.607481418156,47581.392518581844,5.436642170187849,10.125122573836085
77,CA-609,San Bernardino City & County,2009,7.781241063343764,100.41270314862716,97481.65336999604,13200.0,2017673,50232.86726838293,49767.132731617065,80122.44798835095,9457.677235111933,1476.3046341007687,5975.745326423063,396.0007394657112,2571.8240765475875,51923.32949888312,48076.67050111688,6.7900001635547484,11.944452842457624
78,CA-609,San Bernardino City & County,2010,9.532185867797427,99.54746684617312,98289.02177170906,13900.0,2035210,49700.37489988748,50299.62510011252,77908.61876661377,9667.50359913719,2014.5832616781563,6760.285179416375,447.7670608929791,3201.2421322615355,50808.761749401776,49191.23825059822,6.584087145798223,10.514885441797162
79,CA-609,San Bernardino City & County,2011,15.675076531256005,137.09625758761058,98213.57510157255,13100.0,2060596,49699.844122768365,50300.155877231635,77708.05145695711,9656.283910092032,2021.3569278014709,6899.1689782956,448.65660226458755,3266.4821245891962,50042.31785366951,49957.68214633048,5.3867910060972655,9.705929740715794
80,CA-609,San Bernardino City & County,2012,19.3431248456409,122.13663867621635,98417.14389355396,11600.0,2073088,49752.10893121759,50247.89106878241,77634.7651426278,9633.599731415165,2015.158063719437,6951.7068257594465,455.21463632995807,3309.5556001481846,49483.23467214127,50516.765327858724,6.126126821437392,10.805137070881699
81,CA-609,San Bernardino City & County,2013,21.804898033284648,111.47393906443538,98339.41773237706,9900.0,2082101,49724.34094215411,50275.6590578459,77484.37755901371,9577.873503734929,2030.1608807641896,7073.047849263797,456.8942620939138,3377.6459451294627,48942.006175492934,51057.99382450707,6.00355122061802,9.749767182283664
82,CA-609,San Bernardino City & County,2014,32.59710267038896,110.32498930109715,98700.59561197247,8100.0,2098346,49757.95221569751,50242.04778430249,77292.40077661167,9577.495799072221,2036.222815493727,7210.155045926648,458.88523627657213,3424.8403266191567,48417.32488350348,51582.67511649651,5.909416273579286,9.293033656031941
83,CA-609,San Bernardino City & County,2015,51.410550371934285,101.63870538112859,98748.0324941164,6500.0,2114352,49766.83163446768,50233.16836553232,77080.02262631766,9550.869486253945,2045.3074984676155,7384.295519383717,463.30979893603336,3476.1950706410285,47869.323556342555,52130.676443657445,4.824173079979114,10.12130430505422
84,CA-609,San Bernardino City & County,2016,51.5317314380169,88.56136359156456,98631.49931056362,5800.0,2130726,49762.006001710215,50237.993998289785,76864.08294637602,9508.683894597429,2066.760343657514,7559.582977820705,470.07451920143654,3530.815318346892,47329.032451849744,52670.96754815026,4.4116418535278585,10.747510472956167
85,CA-609,San Bernardino City & County,2017,65.58606263608527,86.79687438222348,98525.10434463476,5000.0,2149847,49774.33277810002,50225.667221899974,76582.38004844065,9480.581641391225,2082.5202909788463,7780.925805417781,483.1971763572012,3590.39503741429,46793.422973820925,53206.57702617907,9.163442793836026,10.55889093502933
86,CA-609,San Bernardino City & County,2018,62.29142876404847,97.8007754798033,98517.9811666552,4100.0,2165627,49785.76643161542,50214.23356838458,76299.38119537667,9471.66802039317,2099.0687685367793,8003.8713961360845,486.8797812365657,3639.130838320726,46232.753839881014,53767.246160118986,12.83692898176833,10.943712836975157
87,CA-609,San Bernardino City & County,2019,70.17933852299132,119.73660702188373,98273.99244653533,3900.0,2177279,49784.75427356807,50215.24572643193,76073.62216785263,9447.34230202009,2122.5575592287437,8192.335479284005,490.5664363639203,3673.576055250613,45664.33608187099,54335.66391812901,11.574079389917415,10.839217206430595
88,CA-609,San Bernardino City & County,2020,73.22366380517298,142.74731714982255,98093.1242385858,9700.0,2189183,49816.66676563814,50183.33323436186,75821.39090245083,9441.056321011081,2148.655457309873,8368.829832864589,496.9433802473343,3723.1241061163005,45111.03000525767,54888.96999474233,23.661795290754586,11.05435224008226
89,CA-609,San Bernardino City & County,2021,72.67474973914548,41.23551630967189,98178.84823051792,7400.0,2194710,50052.53541470171,49947.46458529829,75632.8170920076,9403.246898223455,2182.9763385595365,8527.27695230805,500.8406577634403,3752.8420611379183,44198.32232960163,55801.67767039836,25.470335488515566,10.753129115008361
90,CO-503,Metropolitan Denver,2007,66.9139622428401,323.16359999346093,98945.76142218735,25400.0,2691516,50137.24607247365,49862.75392752634,87955.26387359391,5422.631706443506,1022.026248404245,3547.7032274747767,146.497364310671,1905.8775797728863,78833.86166012018,21166.13833987983,17.016432374914363,16.533433202700635
91,CO-503,Metropolitan Denver,2008,72.8496519344841,308.8009733674633,98591.17292308409,33300.00000000001,2746753,50166.14162249027,49833.858377509736,87830.64949778885,5460.410892424619,1026.3390992928742,3586.562024324721,151.23311051266714,1944.805375656275,78575.97679878752,21424.023201212487,16.63782655375274,15.254374892828004
92,CO-503,Metropolitan Denver,2009,70.00276298513771,312.4243659591663,98597.23173163489,54100.0,2801318,50187.73305993821,49812.26694006178,87688.1882028388,5499.589835927231,1031.1931740702055,3643.0351713015093,154.99846857800506,1982.9951472842426,78286.64935576753,21713.350644232465,16.777816727697463,16.70642176289875
93,CO-503,Metropolitan Denver,2010,80.88418046223225,314.3420725601495,98966.71536957462,60300.0,2784228,49736.98274710261,50263.01725289739,86323.03101613805,5523.613727036723,1390.547038532764,3930.1379053726923,150.70604849890168,2681.9642644208734,78173.69841837666,21826.301581623346,13.576474340463497,15.875136662658374
94,CO-503,Metropolitan Denver,2011,78.6417885830792,168.7587511361124,98379.43873415145,56800.0,2849630,49708.59374725842,50291.40625274159,86160.06288535705,5516.014359758986,1382.7409172418875,4032.8393510736487,156.86246986450874,2751.480016703923,77987.17728266476,22012.822717335235,16.80919979085004,16.703922965437616
95,CO-503,Metropolitan Denver,2012,77.12361316201644,219.10274016269017,98277.6760222411,51800.0,2901835,49726.12157479664,50273.878425203366,85996.61938049544,5541.907103608579,1370.2708803222788,4113.914126750832,163.6895274886408,2813.598981334225,77964.70164568283,22035.298354317183,15.679733685754014,18.884602329215824
96,CO-503,Metropolitan Denver,2013,66.45925067110313,213.61660419271627,98395.50796344166,43500.0,2956699,49747.97908072482,50252.02091927518,85801.26012150713,5578.518476179009,1374.235253571635,4191.295765987677,169.58100909155786,2885.1093736629937,77928.32479735001,22071.67520264998,16.335785279461994,16.50489278753096
97,CO-503,Metropolitan Denver,2014,66.62521540327178,219.7934983483121,98495.07348525565,32200.000000000004,3012373,49800.5725054633,50199.4274945367,85611.50959725106,5623.506783522493,1368.7216025372688,4287.3508692316655,172.58818878007472,2936.322958677428,77874.71870183406,22125.28129816593,16.266245913105713,17.12935283910724
98,CO-503,Metropolitan Denver,2015,69.20518704091427,173.4192920917227,98564.27679604363,24100.0,3076359,49871.4551845217,50128.54481547829,85388.21379429384,5645.732503911279,1373.7668458070077,4414.244241325541,177.15747739454335,3000.8851372677896,77820.76149110035,22179.23850889964,14.757705456352785,17.098134515510054
